Date,Open,High,Low,Close,Volume,Adj Close
2006-08-18,43.060001,44.00,43.049999,43.810001,1891600,9.156862
2006-08-17,43.860001,44.369999,43.439999,43.52,2526800,9.096248
2006-08-16,43.68,44.84,43.360001,44.150002,4515200,9.227927
2006-08-15,42.23,43.740002,42.119999,43.68,3139200,9.129691
2006-08-14,41.970001,42.48,41.599998,41.810001,2284400,8.738836
2006-08-11,41.32,41.900002,41.099998,41.48,2723200,8.669862
2006-08-10,40.209999,41.50,40.150002,41.32,2538400,8.63642
2006-08-09,41.50,41.779999,40.220001,40.310001,4039600,8.425317
2006-08-08,41.00,41.50,40.98,41.150002,3875200,8.600888
2006-08-07,41.32,41.82,40.59,40.959999,3230000,8.561175
2006-08-04,42.57,43.040001,41.18,41.549999,4764000,8.684492
2006-08-03,41.380001,42.490002,41.02,42.27,3273600,8.834982
2006-08-02,40.900002,41.990002,40.779999,41.639999,4195200,8.703304
2006-08-01,41.389999,41.50,40.130001,40.259998,4204800,8.414865
2006-07-31,41.66,42.419998,40.810001,41.09,4760000,8.588347
2006-07-28,40.75,41.619999,40.220001,41.610001,4468800,8.697034
2006-07-27,40.619999,41.200001,40.099998,40.310001,4435600,8.425317
2006-07-26,39.619999,40.650002,39.599998,40.299999,4116000,8.423226
2006-07-25,39.07,39.880001,38.98,39.490002,4408400,8.253926
2006-07-24,38.450001,39.57,38.25,39.389999,4518800,8.233024
2006-07-21,39.130001,39.130001,37.849998,38.18,5488000,7.980119
2006-07-20,40.939999,41.00,39.02,39.049999,4504400,8.16196
2006-07-19,39.099998,40.98,39.009998,40.599998,9776400,8.48593
2006-07-18,39.209999,39.709999,38.009998,39.450001,7414000,8.245565
2006-07-17,77.699997,79.330002,76.269997,76.839996,7867200,8.030281
2006-07-14,79.010002,79.669998,77.43,78.489998,7476000,8.202717
2006-07-13,81.160004,81.400002,78.599998,78.800003,16862400,8.235115
2006-07-12,83.349998,84.449997,81.220001,81.900002,38268000,8.559085
2006-07-11,76.349998,78.169998,74.309998,78.010002,14168000,8.152555
2006-07-10,78.459999,78.690002,77.290001,77.75,6620000,8.125383
2006-07-07,77.099998,77.849998,76.360001,76.440002,5141600,7.988479
2006-07-06,77.099998,78.50,76.75,78.059998,3029600,8.157779
2006-07-05,77.849998,79.489998,76.739998,76.75,5586400,8.020876
2006-07-03,76.75,78.639999,76.75,78.529999,3220800,8.206898
2006-06-30,75.199997,76.660004,75.099998,76.410004,4403200,7.985344
2006-06-29,73.25,75.230003,72.470001,74.980003,8390400,7.8359
2006-06-28,71.489998,73.00,71.00,72.699997,4404800,7.597624
2006-06-27,71.00,72.099998,70.769997,70.970001,5683200,7.416829
2006-06-26,71.470001,71.470001,70.019997,70.769997,4428000,7.395927
2006-06-23,72.019997,72.389999,71.360001,71.769997,3574400,7.500433
2006-06-22,72.550003,72.93,71.290001,71.660004,6364800,7.488938
2006-06-21,71.129997,73.599998,71.029999,72.089996,9720000,7.533875
2006-06-20,70.57,71.410004,70.25,70.690002,4196800,7.387567
2006-06-19,70.879997,71.849998,70.279999,70.610001,10112000,7.379206
2006-06-16,70.099998,70.879997,69.699997,70.389999,10276000,7.356215
2006-06-15,68.00,69.980003,67.410004,69.660004,10810400,7.279925
2006-06-14,64.199997,66.110001,63.919998,65.980003,11241600,6.895341
2006-06-13,65.809998,66.300003,64.980003,65.709999,8057600,6.867124
2006-06-12,68.580002,68.849998,66.480003,66.760002,6139200,6.976856
2006-06-09,69.080002,69.730003,68.080002,68.839996,7704000,7.194229
2006-06-08,68.800003,68.989998,66.470001,67.690002,14252000,7.074047
2006-06-07,69.800003,69.989998,69.099998,69.300003,8645600,7.242303
2006-06-06,68.629997,70.080002,68.629997,69.940002,8328800,7.309187
2006-06-05,71.279999,71.279999,68.580002,68.629997,5822400,7.172283
2006-06-02,72.629997,73.629997,71.360001,71.410004,9561600,7.462812
2006-06-01,70.050003,71.269997,69.199997,71.239998,10676800,7.445045
2006-05-31,69.800003,70.599998,68.709999,70.599998,6226400,7.378161
2006-05-30,71.709999,71.709999,69.199997,69.709999,7639200,7.28515
2006-05-26,73.089996,73.089996,71.019997,71.50,5332000,7.472217
2006-05-25,69.349998,72.449997,69.160004,72.370003,10856000,7.563138
2006-05-24,70.129997,70.260002,66.68,68.690002,12312000,7.178554
2006-05-23,72.00,72.32,70.169998,70.199997,6894400,7.246583
2006-05-22,71.949997,71.980003,69.00,70.080002,14291200,7.234196
2006-05-19,72.349998,74.209999,70.160004,73.860001,13683200,7.624397
2006-05-18,73.910004,76.50,71.760002,72.120003,10494400,7.444781
2006-05-17,76.809998,77.00,74.050003,74.50,8302400,7.690462
2006-05-16,76.379997,76.720001,76.010002,76.68,3774400,7.915499
2006-05-15,76.50,76.959999,75.309998,76.199997,6401600,7.865949
2006-05-12,78.169998,78.32,76.599998,77.080002,4783200,7.95679
2006-05-11,81.00,81.00,78.300003,78.610001,4409600,8.114728
2006-05-10,82.00,82.00,81.010002,81.129997,2300800,8.374862
2006-05-09,82.00,82.970001,81.550003,82.419998,3520800,8.508025
2006-05-08,82.449997,82.830002,81.169998,81.800003,3296000,8.444025
2006-05-05,81.730003,82.50,80.629997,82.169998,4915200,8.482218
2006-05-04,79.540001,81.300003,79.25,81.029999,7278400,8.364539
2006-05-03,78.550003,79.900002,78.349998,79.160004,5042400,8.171504
2006-05-02,78.129997,78.650002,77.449997,78.059998,3144800,8.057953
2006-05-01,79.00,79.160004,77.529999,78.010002,3850400,8.052792
2006-04-28,77.160004,79.230003,76.739998,78.650002,9727200,8.118857
2006-04-27,78.449997,79.099998,73.220001,75.440002,16737600,7.787497
2006-04-26,79.779999,80.25,79.150002,79.150002,4188000,8.170471
2006-04-25,80.300003,80.440002,78.510002,78.959999,6204800,8.150858
2006-04-24,81.099998,81.400002,80.110001,80.199997,5575200,8.27886
2006-04-21,82.800003,82.800003,81.00,81.389999,5412800,8.401701
2006-04-20,81.550003,84.089996,81.550003,82.650002,6976800,8.531768
2006-04-19,82.720001,83.599998,81.449997,81.970001,9679200,8.461573
2006-04-18,84.470001,85.150002,83.089996,83.610001,13188800,8.630867
2006-04-17,80.25,85.080002,80.00,84.779999,40689600,8.751643
2006-04-13,74.919998,76.00,73.50,74.980003,9193600,7.740012
2006-04-12,74.800003,75.18,73.900002,75.120003,6418400,7.754464
2006-04-11,75.00,75.360001,74.75,75.349998,6964000,7.778206
2006-04-10,76.029999,76.650002,74.660004,75.099998,5920000,7.752399
2006-04-07,76.50,76.610001,74.989998,75.849998,7459200,7.82982
2006-04-06,76.879997,77.00,75.209999,75.449997,6869600,7.788528
2006-04-05,77.209999,77.50,75.50,76.599998,8299200,7.90724
2006-04-04,78.25,78.550003,77.010002,78.440002,4826400,8.09718
2006-04-03,79.00,79.120003,77.669998,78.019997,5412000,8.053823
2006-03-31,77.230003,78.00,76.769997,77.860001,9264000,8.037307
2006-03-30,75.239998,76.50,75.010002,76.059998,5889600,7.851497
2006-03-29,74.07,76.18,73.389999,75.239998,7740000,7.766851
2006-03-28,73.519997,74.089996,73.349998,73.589996,2389600,7.596525
2006-03-27,72.349998,73.239998,72.269997,73.040001,2424800,7.53975
2006-03-24,73.349998,73.849998,72.260002,72.43,3848800,7.476781
2006-03-23,73.989998,74.150002,72.540001,73.010002,3271200,7.536653
2006-03-22,72.43,74.309998,72.25,74.309998,4790400,7.670849
2006-03-21,72.800003,73.699997,72.559998,72.800003,5598400,7.514976
2006-03-20,72.50,73.349998,72.330002,73.099998,7653600,7.545943
2006-03-17,71.489998,71.910004,70.620003,71.75,4298400,7.406586
2006-03-16,70.519997,72.300003,70.519997,71.989998,4112800,7.431361
2006-03-15,70.110001,71.68,69.730003,71.400002,5910400,7.370457
2006-03-14,70.620003,71.00,70.169998,70.220001,7799200,7.248648
2006-03-13,70.400002,70.709999,70.110001,70.470001,7296000,7.274455
2006-03-10,70.43,71.220001,69.989998,70.019997,7108800,7.228002
2006-03-09,68.870003,69.730003,68.529999,69.089996,6744800,7.132
2006-03-08,68.440002,69.32,68.110001,68.360001,6915200,7.056644
2006-03-07,69.50,70.00,67.419998,68.470001,11905600,7.068
2006-03-06,71.800003,72.25,69.93,69.959999,6499200,7.221809
2006-03-03,71.540001,72.32,71.300003,71.790001,3378400,7.410715
2006-03-02,71.25,72.160004,71.25,72.139999,3004000,7.446845
2006-03-01,71.879997,72.50,71.709999,72.339996,8480000,7.46749
2006-02-28,72.029999,73.00,70.800003,70.800003,4714400,7.30852
2006-02-27,71.389999,73.540001,71.349998,72.589996,6072000,7.493297
2006-02-24,70.949997,70.949997,69.93,70.160004,4771200,7.242455
2006-02-23,71.18,71.599998,70.360001,70.519997,6192000,7.279616
2006-02-22,70.330002,70.900002,69.059998,70.68,4499200,7.296133
2006-02-21,70.610001,71.389999,70.00,70.00,4299200,7.225938
2006-02-17,70.50,70.690002,69.970001,70.32,4388000,7.258971
2006-02-16,71.50,71.50,70.57,70.779999,3496800,7.306455
2006-02-15,70.809998,72.089996,70.599998,70.830002,5575200,7.311617
2006-02-14,72.00,72.25,70.839996,71.099998,8484800,7.339488
2006-02-13,73.309998,74.00,71.580002,72.010002,4622400,7.433426
2006-02-10,74.370003,74.699997,71.349998,73.389999,8911200,7.57588
2006-02-09,73.849998,75.760002,73.709999,74.790001,6088000,7.720398
2006-02-08,74.120003,74.760002,72.709999,73.00,8090400,7.535621
2006-02-07,75.010002,75.010002,74.00,74.400002,3690400,7.68014
2006-02-06,75.230003,75.68,74.82,75.470001,3149600,7.790593
2006-02-03,74.120003,74.940002,73.18,74.809998,4426400,7.722463
2006-02-02,75.830002,76.00,73.940002,73.959999,5780000,7.634719
2006-02-01,75.290001,76.50,75.269997,76.50,3738400,7.896918
2006-01-31,74.93,76.290001,74.93,76.220001,3406400,7.868014
2006-01-30,74.470001,75.529999,74.370003,75.400002,4205600,7.783367
2006-01-27,75.330002,75.800003,74.629997,74.730003,5692800,7.714205
2006-01-26,75.010002,75.029999,74.099998,74.639999,2706400,7.704914
2006-01-25,75.010002,75.349998,74.00,74.220001,3293600,7.661559
2006-01-24,74.199997,75.00,74.199997,74.790001,5153600,7.720398
2006-01-23,72.739998,73.940002,72.540001,73.800003,3626400,7.618203
2006-01-20,75.25,75.25,72.790001,73.099998,7209600,7.545943
2006-01-19,73.220001,75.139999,73.059998,74.830002,8152800,7.724528
2006-01-18,72.07,72.879997,71.949997,72.300003,7488000,7.463362
2006-01-17,73.339996,73.339996,72.269997,72.519997,7641600,7.486071
2006-01-13,74.599998,74.949997,72.529999,73.449997,7309600,7.582073
2006-01-12,73.400002,75.059998,73.309998,74.379997,14352000,7.678075
2006-01-11,74.290001,74.879997,72.50,73.059998,34312800,7.541814
2006-01-10,81.160004,81.400002,80.169998,80.639999,7681600,8.32428
2006-01-09,81.50,83.379997,80.800003,81.959999,7866400,8.460541
2006-01-06,81.00,81.50,80.019997,81.419998,7504000,8.404798
2006-01-05,80.370003,81.339996,80.00,80.43,5404000,8.302603
2006-01-04,80.589996,81.800003,80.150002,80.370003,7212000,8.296409
2006-01-03,81.239998,81.849998,79.559998,80.449997,6806400,8.304667
2005-12-30,80.010002,81.129997,79.510002,80.860001,2883200,8.34699
2005-12-29,80.449997,80.900002,80.00,80.32,3926400,8.291247
2005-12-28,81.190002,81.419998,80.25,80.43,3924000,8.302603
2005-12-27,81.489998,82.389999,80.349998,81.260002,2604000,8.388282
2005-12-23,82.489998,82.50,81.480003,81.879997,2669600,8.452282
2005-12-22,81.169998,82.75,80.669998,82.529999,8549600,8.519381
2005-12-21,78.459999,81.089996,78.459999,81.089996,9435200,8.370732
2005-12-20,79.00,79.529999,77.830002,78.50,4667200,8.103373
2005-12-19,79.93,79.980003,78.669998,78.919998,3308800,8.146729
2005-12-16,78.040001,79.889999,78.040001,79.889999,7047200,8.246859
2005-12-15,78.400002,78.669998,77.459999,77.870003,6266400,8.03834
2005-12-14,76.019997,78.510002,75.870003,78.209999,6785600,8.073437
2005-12-13,77.040001,78.290001,76.610001,77.989998,4791200,8.050727
2005-12-12,76.239998,77.650002,75.50,77.510002,4672800,8.001178
2005-12-09,74.970001,76.739998,74.919998,75.00,7656000,7.742076
2005-12-08,74.400002,75.459999,73.769997,74.82,5020800,7.723495
2005-12-07,73.25,74.800003,73.129997,74.650002,4535200,7.705947
2005-12-06,73.230003,74.290001,73.190002,73.699997,4204000,7.60788
2005-12-05,73.599998,74.00,72.639999,73.470001,6207200,7.584138
2005-12-02,73.879997,74.50,73.639999,73.949997,4854400,7.633687
2005-12-01,72.849998,73.900002,72.800003,73.669998,4350400,7.604783
2005-11-30,71.75,72.349998,71.25,72.059998,3617600,7.438587
2005-11-29,73.00,73.410004,72.00,72.220001,1911200,7.455103
2005-11-28,74.139999,74.199997,73.019997,73.019997,1749600,7.537685
2005-11-25,73.779999,74.410004,73.510002,74.18,1831200,7.65743
2005-11-23,73.279999,74.279999,73.279999,73.769997,1863200,7.615106
2005-11-22,74.019997,74.389999,72.57,73.610001,2720000,7.59859
2005-11-21,74.260002,74.879997,74.080002,74.370003,3044800,7.677043
2005-11-18,74.099998,75.00,74.099998,75.00,2337600,7.742076
2005-11-17,73.849998,74.889999,73.309998,74.809998,3184800,7.722463
2005-11-16,74.739998,74.900002,73.099998,73.949997,3145600,7.633687
2005-11-15,74.220001,75.190002,74.00,74.139999,6881600,7.6533
2005-11-14,72.690002,74.870003,72.690002,74.57,7649600,7.697688
2005-11-11,71.519997,73.480003,71.43,72.900002,3304800,7.525298
2005-11-10,71.349998,71.639999,70.709999,71.519997,2700800,7.382843
2005-11-09,70.800003,72.440002,70.559998,71.830002,5204000,7.414845
2005-11-08,70.00,72.07,69.900002,71.970001,4606400,7.429296
2005-11-07,69.480003,70.82,69.370003,70.629997,4056000,7.290971
2005-11-04,69.989998,70.25,69.010002,69.559998,2337600,7.180517
2005-11-03,69.50,70.900002,69.400002,70.209999,6520800,7.247615
2005-11-02,68.919998,69.57,68.389999,69.269997,5306400,7.150581
2005-11-01,68.00,69.230003,67.50,69.00,4701600,7.12271
2005-10-31,68.150002,68.43,67.190002,68.00,5861600,7.019482
2005-10-28,65.519997,67.309998,65.25,67.139999,5207200,6.930707
2005-10-27,68.32,69.980003,65.419998,65.589996,5864800,6.770703
2005-10-26,68.550003,69.410004,67.75,67.949997,3028000,7.014321
2005-10-25,69.75,70.32,68.550003,69.089996,2600800,7.132
2005-10-24,69.389999,70.349998,68.010002,70.00,7394400,7.225938
2005-10-21,67.849998,69.169998,67.800003,68.870003,4260800,7.109291
2005-10-20,68.669998,70.150002,67.75,68.040001,6663200,7.023612
2005-10-19,66.910004,68.699997,66.160004,68.599998,9420000,7.081419
2005-10-18,68.900002,68.900002,67.400002,67.879997,10288000,7.007095
2005-10-17,71.00,71.650002,68.830002,69.300003,6518400,7.138706
2005-10-14,71.800003,72.07,70.559998,71.019997,4043200,7.315886
2005-10-13,70.809998,71.830002,70.519997,71.699997,4993600,7.385934
2005-10-12,74.230003,74.900002,70.379997,71.459999,11225600,7.361211
2005-10-11,76.010002,77.029999,73.959999,74.790001,16641600,7.70424
2005-10-10,72.599998,73.300003,72.00,73.059998,5715200,7.526029
2005-10-07,70.940002,72.379997,70.559998,72.129997,2931200,7.430229
2005-10-06,70.93,72.220001,70.550003,70.980003,5152800,7.311766
2005-10-05,72.860001,72.949997,70.25,71.349998,12172000,7.34988
2005-10-04,73.190002,74.199997,72.50,72.800003,11849600,7.499247
2005-10-03,74.00,74.50,72.260002,72.480003,9116000,7.466283
2005-09-30,73.309998,74.800003,73.230003,74.279999,4816800,7.651704
2005-09-29,73.860001,74.400002,73.010002,73.480003,7884000,7.569295
2005-09-28,72.75,73.970001,72.75,73.559998,6456000,7.577535
2005-09-27,72.300003,73.309998,71.709999,72.739998,8948800,7.493066
2005-09-26,71.879997,73.18,71.580002,72.349998,11524000,7.452891
2005-09-23,70.699997,71.00,70.330002,70.610001,2340000,7.273651
2005-09-22,70.50,71.110001,69.589996,70.57,5918400,7.269531
2005-09-21,72.370003,72.860001,70.849998,71.010002,6469600,7.314856
2005-09-20,72.800003,74.230003,72.419998,73.129997,8462400,7.53324
2005-09-19,72.739998,73.379997,71.809998,71.989998,2590400,7.415807
2005-09-16,72.529999,73.169998,71.980003,72.959999,2734400,7.515728
2005-09-15,72.699997,73.00,72.220001,72.720001,1906400,7.491006
2005-09-14,72.080002,73.379997,71.50,73.00,4508000,7.519849
2005-09-13,73.50,73.690002,72.150002,72.690002,3594400,7.487916
2005-09-12,74.00,74.400002,73.290001,73.900002,3697600,7.61256
2005-09-09,72.599998,74.00,72.160004,73.669998,3049600,7.588867
2005-09-08,71.550003,72.75,71.300003,72.669998,3684800,7.485855
2005-09-07,72.50,72.50,71.209999,71.25,4073600,7.339579
2005-09-06,71.50,73.00,71.400002,72.239998,4798400,7.44156
2005-09-02,71.150002,71.949997,71.150002,71.699997,2868000,7.385934
2005-09-01,71.900002,72.32,70.919998,71.150002,8032000,7.329278
2005-08-31,70.550003,70.989998,70.230003,70.790001,4184800,7.292193
2005-08-30,70.290001,71.00,70.010002,70.290001,3804000,7.240688
2005-08-29,69.849998,70.860001,69.400002,70.68,4974400,7.280862
2005-08-26,68.769997,70.18,68.510002,69.940002,3338400,7.204634
2005-08-25,68.720001,69.129997,67.699997,68.730003,5429600,7.07999
2005-08-24,67.459999,69.870003,66.610001,68.629997,6200000,7.069688
2005-08-23,69.50,69.50,67.660004,67.699997,6604000,6.973887
2005-08-22,70.599998,70.800003,69.349998,69.629997,4214400,7.1727
2005-08-19,70.989998,70.989998,69.57,70.169998,4238400,7.228326
2005-08-18,70.900002,70.900002,70.00,70.160004,2624000,7.227296
2005-08-17,71.25,71.339996,70.529999,70.75,7338400,7.288073
2005-08-16,70.50,70.50,69.660004,70.050003,6297600,7.215965
2005-08-15,71.239998,71.239998,69.800003,70.50,4824800,7.26232
2005-08-12,72.379997,72.599998,70.849998,71.059998,3096800,7.320006
2005-08-11,72.309998,73.190002,72.300003,72.550003,1333600,7.473494
2005-08-10,73.339996,73.50,72.169998,72.459999,3635200,7.464223
2005-08-09,71.25,72.75,71.25,72.589996,2679200,7.477614
2005-08-08,71.400002,72.480003,71.199997,71.25,3246400,7.339579
2005-08-05,73.400002,74.00,71.57,71.660004,5408000,7.381814
2005-08-04,74.00,74.25,73.860001,74.129997,3794400,7.636252
2005-08-03,72.699997,74.529999,71.900002,74.519997,7385600,7.676426
2005-08-02,71.199997,72.699997,71.150002,72.279999,4711200,7.445681
2005-08-01,71.00,71.800003,70.790001,71.150002,3641600,7.329278
2005-07-29,72.019997,72.029999,70.900002,71.18,3703200,7.332368
2005-07-28,71.809998,72.959999,71.480003,71.93,3798400,7.409627
2005-07-27,73.00,73.00,71.010002,71.910004,5064800,7.407567
2005-07-26,71.07,73.400002,70.769997,72.550003,8212000,7.473494
2005-07-25,72.199997,72.599998,71.410004,71.540001,7439200,7.369452
2005-07-22,70.690002,72.199997,70.339996,72.199997,5860800,7.437439
2005-07-21,69.940002,70.489998,68.50,70.43,8908000,7.255109
2005-07-20,70.949997,70.989998,69.559998,69.919998,5986400,7.202573
2005-07-19,72.07,72.199997,70.00,71.00,8708800,7.313826
2005-07-18,70.769997,72.18,70.769997,71.300003,7628800,7.34473
2005-07-15,70.25,70.410004,69.50,70.169998,12654400,7.228326
2005-07-14,70.68,71.370003,69.309998,69.379997,10260800,7.146947
2005-07-13,72.110001,72.110001,69.839996,70.860001,12292800,7.299404
2005-07-12,73.599998,73.739998,71.00,72.50,36324800,7.468343
2005-07-11,78.019997,78.019997,76.809998,77.830002,7912800,8.017395
2005-07-08,77.00,78.00,76.639999,77.910004,4929600,8.025637
2005-07-07,75.989998,77.50,75.760002,77.089996,4945600,7.941166
2005-07-06,76.779999,78.00,76.25,77.519997,8598400,7.985461
2005-07-05,76.00,76.800003,75.68,76.440002,4804800,7.874209
2005-07-01,77.599998,77.699997,76.190002,76.470001,3458400,7.8773
2005-06-30,77.580002,78.739998,77.32,77.599998,7892800,7.993702
2005-06-29,75.300003,77.989998,75.300003,77.419998,11864800,7.97516
2005-06-28,73.949997,75.739998,73.839996,75.480003,5376800,7.775318
2005-06-27,73.800003,74.779999,73.00,73.949997,6527200,7.61771
2005-06-24,73.419998,73.459999,72.129997,72.949997,4660000,7.514698
2005-06-23,74.800003,75.870003,73.510002,73.699997,4601600,7.591957
2005-06-22,75.349998,76.00,74.730003,75.720001,3572800,7.800041
2005-06-21,75.769997,75.82,74.419998,75.00,5049600,7.725872
2005-06-20,75.489998,77.00,75.00,75.940002,4649600,7.822703
2005-06-17,74.110001,76.00,73.50,75.559998,5086400,7.783559
2005-06-16,74.099998,74.800003,73.360001,73.43,4204800,7.564144
2005-06-15,73.00,75.00,72.720001,74.489998,8198400,7.673336
2005-06-14,73.510002,73.68,72.459999,73.25,5008000,7.545602
2005-06-13,71.190002,73.989998,71.07,73.68,7716800,7.589897
2005-06-10,72.209999,72.57,71.370003,71.449997,2174400,7.360181
2005-06-09,71.300003,72.940002,71.300003,72.389999,3340000,7.457012
2005-06-08,72.00,73.00,71.099998,71.82,5827200,7.398295
2005-06-07,71.75,72.699997,71.550003,72.199997,8459200,7.437439
2005-06-06,70.650002,72.019997,69.669998,72.019997,4164800,7.418897
2005-06-03,71.120003,71.239998,70.50,71.160004,5499200,7.330308
2005-06-02,70.25,71.099998,69.919998,70.839996,7739200,7.297344
2005-06-01,72.199997,72.529999,71.139999,71.230003,7828800,7.337519
2005-05-31,71.00,72.580002,70.099998,72.339996,6068000,7.43641
2005-05-27,71.470001,71.989998,70.00,70.50,10833600,7.247262
2005-05-26,68.839996,73.290001,68.589996,72.139999,38233600,7.41585
2005-05-25,67.879997,69.760002,67.25,68.75,10474400,7.067365
2005-05-24,68.849998,69.00,67.400002,68.050003,4992800,6.995407
2005-05-23,66.050003,68.760002,65.75,68.75,5268800,7.067365
2005-05-20,65.139999,67.00,65.00,66.349998,2662400,6.82065
2005-05-19,65.879997,66.480003,65.00,65.629997,3052000,6.746635
2005-05-18,63.299999,66.330002,63.299999,65.830002,9744800,6.767195
2005-05-17,62.990002,63.470001,61.639999,63.400002,4020000,6.517396
2005-05-16,60.970001,63.110001,60.389999,62.830002,5919200,6.458801
2005-05-13,60.00,60.98,59.34,60.310001,4604800,6.19975
2005-05-12,61.299999,61.630001,59.549999,59.830002,6824000,6.150407
2005-05-11,62.169998,62.50,61.389999,61.50,5043200,6.322079
2005-05-10,62.18,63.200001,62.009998,62.860001,3332000,6.461885
2005-05-09,63.049999,63.560001,61.389999,63.119999,6676000,6.488612
2005-05-06,62.740002,62.950001,61.599998,62.599998,7122400,6.435157
2005-05-05,60.110001,62.32,60.099998,61.189999,8553600,6.290212
2005-05-04,58.189999,59.77,58.09,59.549999,3520800,6.121623
2005-05-03,58.130001,58.509998,57.279999,58.009998,4680800,5.963314
2005-05-02,59.400002,59.450001,58.00,58.419998,3617600,6.005461
2005-04-29,57.75,59.200001,57.00,59.200001,5047200,6.085644
2005-04-28,56.23,58.25,56.23,57.48,7939200,5.908831
2005-04-27,57.50,57.740002,56.380001,56.599998,11728000,5.818369
2005-04-26,62.00,62.00,57.619999,58.240002,12826400,5.986958
2005-04-25,64.589996,64.989998,61.25,61.599998,6214400,6.332359
2005-04-22,62.060001,64.970001,62.00,64.339996,6080000,6.614025
2005-04-21,59.709999,62.540001,59.709999,62.450001,6144800,6.419738
2005-04-20,61.080002,61.299999,58.939999,59.50,5188800,6.116483
2005-04-19,61.889999,62.00,59.50,60.169998,4388800,6.185358
2005-04-18,60.00,61.27,58.50,61.169998,5460800,6.288156
2005-04-15,60.889999,63.32,59.27,60.459999,13315200,6.215169
2005-04-14,63.200001,63.580002,61.400002,61.549999,17015200,6.327219
2005-04-13,68.589996,68.599998,65.529999,66.110001,6136000,6.795978
2005-04-12,66.830002,68.690002,66.800003,68.269997,7707200,7.018022
2005-04-11,68.050003,68.080002,66.190002,66.400002,6119200,6.82579
2005-04-08,71.00,71.00,68.169998,68.260002,6616000,7.016994
2005-04-07,74.199997,74.199997,70.510002,71.050003,6852000,7.303801
2005-04-06,73.980003,74.629997,73.510002,74.199997,1409600,7.627614
2005-04-05,73.309998,74.529999,73.309998,73.900002,1635200,7.596775
2005-04-04,73.589996,74.769997,73.269997,73.57,1752000,7.562852
2005-04-01,74.599998,75.050003,73.00,73.800003,2104000,7.586495
2005-03-31,73.879997,74.82,73.50,73.730003,3195200,7.5793
2005-03-30,72.330002,74.849998,72.330002,73.00,2004800,7.504257
2005-03-29,74.599998,75.25,72.50,72.589996,2700000,7.462109
2005-03-28,75.800003,75.800003,74.550003,74.610001,864000,7.669762
2005-03-24,74.349998,75.620003,74.349998,75.019997,2280000,7.711908
2005-03-23,74.879997,74.989998,74.010002,74.669998,3004000,7.675929
2005-03-22,76.160004,76.160004,75.25,75.510002,1604800,7.76228
2005-03-21,76.290001,76.50,75.139999,76.120003,1692800,7.824987
2005-03-18,76.720001,77.010002,75.50,75.599998,2685600,7.771531
2005-03-17,76.00,76.849998,75.199997,75.559998,3113600,7.767419
2005-03-16,74.110001,77.50,73.830002,75.709999,5297600,7.782839
2005-03-15,74.75,74.959999,73.849998,74.650002,1593600,7.673874
2005-03-14,74.75,74.75,73.25,74.699997,3104000,7.679013
2005-03-11,75.730003,75.800003,74.07,74.400002,1361600,7.648174
2005-03-10,74.559998,75.940002,74.00,75.760002,2066400,7.78798
2005-03-09,76.160004,76.93,74.25,74.75,3564800,7.684153
2005-03-08,77.900002,77.900002,76.00,76.580002,1780800,7.872274
2005-03-07,76.830002,78.480003,76.830002,77.089996,2224800,7.9247
2005-03-04,77.00,77.410004,76.029999,77.220001,2328000,7.938065
2005-03-03,75.790001,76.699997,75.010002,76.410004,3163200,7.854798
2005-03-02,76.00,76.110001,74.00,75.099998,2288000,7.720132
2005-03-01,75.50,76.489998,75.32,76.150002,1488000,7.828071
2005-02-28,77.400002,77.980003,75.50,76.25,3263200,7.83835
2005-02-25,74.25,77.00,73.50,76.599998,4818400,7.874329
2005-02-24,72.489998,74.150002,71.50,73.800003,1552000,7.586495
2005-02-23,72.669998,73.370003,71.190002,72.940002,1515200,7.498089
2005-02-22,73.50,73.50,71.830002,72.239998,2908000,7.42613
2005-02-18,74.730003,74.730003,72.589996,72.800003,2308800,7.483697
2005-02-17,74.699997,75.199997,73.650002,74.379997,2934400,7.646118
2005-02-16,73.669998,74.809998,73.040001,74.699997,4972000,7.679013
2005-02-15,72.599998,75.709999,72.50,74.540001,5235200,7.662566
2005-02-14,75.510002,75.610001,72.309998,72.809998,5524800,7.484725
2005-02-11,69.650002,75.330002,69.110001,74.00,12380000,7.607055
2005-02-10,66.50,69.610001,66.50,69.050003,5458400,7.098205
2005-02-09,67.949997,68.25,65.650002,65.870003,2199200,6.771307
2005-02-08,67.699997,67.970001,66.82,67.93,1296000,6.983071
2005-02-07,68.360001,69.00,67.25,67.43,3240800,6.931672
2005-02-04,67.82,69.019997,66.889999,68.849998,3735200,7.077645
2005-02-03,66.949997,67.879997,66.720001,67.199997,1409600,6.908028
2005-02-02,68.489998,68.489998,66.620003,67.160004,3180000,6.903917
2005-02-01,67.199997,69.129997,65.360001,67.699997,9090400,6.959427
2005-01-31,65.00,66.169998,64.209999,66.040001,3482400,6.788782
2005-01-28,64.00,64.25,63.259998,63.779999,4826400,6.556459
2005-01-27,63.66,63.669998,62.32,62.709999,2517600,6.446465
2005-01-26,61.970001,63.610001,61.490002,62.900002,3864800,6.465997
2005-01-25,60.02,61.990002,59.669998,61.099998,3857600,6.28096
2005-01-24,60.790001,61.75,60.049999,60.509998,6340800,6.220309
2005-01-21,61.990002,63.00,61.349998,61.580002,2066400,6.330303
